Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.762934, 0.036673, 50, 100, 100, 0
Numerical Parameters: NX, NY, ts, delta = 501, 501, 0.8, 0.001 
File written: Tue Aug 20 23:36:45 2024
Comments: 2D 





Ascii values of u and v follow
0 0.419997
0 0.431471
0 0.443344
0 0.45561
0 0.468297
0 0.48143
0 0.495003
0 0.509045
0.000970992 0.523571
0.00262595 0.538534
0.00664095 0.553904
0.0170592 0.569512
0.0437154 0.584937
0.106896 0.599265
0.231972 0.611041
0.41807 0.618715
0.616615 0.621405
0.773251 0.619347
0.87321 0.613543
0.930478 0.605129
0.962142 0.594957
0.979534 0.583575
0.989056 0.571293
0.994229 0.558296
0.997006 0.54467
0.998474 0.530468
0.999236 0.515698
0.999625 0.500365
0.999818 0.484453
0.999912 0.467948
0.999955 0.450831
0.999972 0.433074
0.999975 0.414657
0.999968 0.395556
0.999947 0.375736
0.999905 0.355175
0.99982 0.333847
0.999644 0.311712
0.999269 0.288754
0.998438 0.264955
0.996525 0.240306
0.991963 0.214864
0.980784 0.18881
0.95335 0.162625
0.889736 0.137326
0.763967 0.114613
0.574873 0.0963562
0.371754 0.0836473
0.213056 0.0762098
0.114832 0.0727763
0.0610146 0.0719249
0.0325553 0.072581
0.0174054 0.0741212
0.00920221 0.0761967
0.00466755 0.0786185
0.00213798 0.081284
0 0.0841385
0 0.0871706
0 0.0903236
0 0.0936026
0 0.097013
0 0.100561
0 0.104251
0 0.10809
0 0.112086
0 0.116243
0 0.120569
0 0.125071
0 0.129758
0 0.134636
0 0.139718
0 0.145006
0 0.150512
0 0.156246
0 0.162217
0 0.168437
0 0.174914
0 0.181667
0 0.188698
0 0.196022
0 0.203655
0 0.211609
0 0.219903
0 0.228544
0 0.237548
0 0.246936
0 0.25673
0 0.266936
0 0.277576
0 0.288678
0 0.300252
0 0.312321
0 0.32491
0 0.33805
0 0.351752
0 0.366046
0 0.38097
0 0.396536
0 0.412788
0 0.429741
0 0.447435
0 0.465916
0 0.485197
0.00154202 0.505286
0.00431712 0.526132
0.0121481 0.547586
0.0346102 0.56911
0.0954792 0.589354
0.232835 0.605843
0.454486 0.615664
0.688892 0.617185
0.853669 0.611113
0.938705 0.599788
0.975506 0.585623
0.990317 0.570339
0.99616 0.555203
0.998461 0.541389
0.999363 0.530183
0.999701 0.522827
0.999787 0.520261
0.697293 0.0988008
0.731265 0.10304
0.811077 0.115617
0.892082 0.135775
0.946918 0.161859
0.975865 0.191626
0.989284 0.223032
0.995202 0.254637
0.997798 0.285641
0.998956 0.315645
0.999486 0.344484
0.999736 0.372128
0.999855 0.398578
0.999906 0.42388
0.999907 0.448074
0.999835 0.471199
0.999605 0.493304
0.998985 0.514413
0.997397 0.534544
0.993442 0.553651
0.983781 0.571591
0.96071 0.587966
0.907938 0.60192
0.798635 0.611861
0.613034 0.615638
0.382429 0.611525
0.187876 0.599555
0.0760602 0.581749
0.0279124 0.56092
0.0100188 0.539221
0.00363791 0.517767
0.00124829 0.496976
0 0.476961
0 0.457781
0 0.439405
0 0.421824
0 0.404984
0 0.388849
0 0.373405
0 0.358604
0 0.344434
0 0.33086
0 0.317847
0 0.305386
0 0.293446
0 0.281997
0 0.27103
0 0.260519
0 0.250438
0 0.240779
0 0.23152
0 0.222641
0 0.214122
0 0.205957
0 0.198126
0 0.190612
0 0.183408
0 0.176497
0 0.169866
0 0.163503
0 0.157394
0 0.151536
0 0.145913
0 0.140515
0 0.135334
0 0.130359
0 0.12558
0 0.120995
0 0.116592
0 0.112363
0 0.108301
0 0.104399
0 0.100651
0 0.0970488
0 0.0935883
0 0.090263
0 0.0870672
0.00167838 0.0840466
0.00380911 0.0812074
0.00755588 0.0786005
0.0143543 0.0763095
0.0265363 0.0744737
0.0482217 0.0733746
0.0864571 0.0734458
0.152328 0.0753762
0.259757 0.0801521
0.415927 0.0889404
0.602514 0.102679
0.773092 0.121488
0.88941 0.144391
0.951136 0.169729
0.979134 0.195958
0.991031 0.222077
0.996043 0.247597
0.998194 0.272327
